time_period,la_name,tenure,housing,number_of_bedrooms,education_phase,education_type,geographic_level,number_of_pupils,completed_properties_up_to_FY,pupil_yield,completed_properties_up_to_FYAbs,pupil_yieldAbs
202021,LA4,Market,Flats,1,Post-16,Mainstream,District,4,893,0.004479283,109,0.036697248
202021,LA3,Market,Houses,3,SP/Alternative,Special School,District,19,4120,0.00461165,322,0.059006211
201617,LA4,Market,Houses,3,SP/Alternative,Mainstream,District,1,216,0.00462963,216,0.00462963
201617,LA4,Market,Houses,3,SP/Alternative,Special School,District,1,216,0.00462963,35,0.028571429
201718,LA2,Market,Flats,1,Early Years,Mainstream,District,2,431,0.004640371,90,0.022222222
201516,LA2,Market,Houses,3,SP/Alternative,Special School,District,19,4089,0.004646613,832,0.022836538
201920,LA2,Market,Houses,4+,SP/Alternative,Mainstream,District,5,1073,0.004659832,125,0.04
201819,LA3,Market,Flats,2,SP/Alternative,Mainstream,District,2,429,0.004662005,0,Inf
201415,LA4,Market,Flats,2,Post-16,Mainstream,District,1,213,0.004694836,213,0.004694836
201415,LA2,Affordable,Flats,1,Primary,Mainstream,District,1,213,0.004694836,15,0.066666667
201314,LA2,Market,Flats,1,Early Years,Mainstream,District,1,208,0.004807692,19,0.052631579
201718,LA3,Affordable,Houses,2,SP/Alternative,Special School,District,3,623,0.004815409,119,0.025210084
201617,LA2,Market,Houses,2,SP/Alternative,Special School,District,7,1440,0.004861111,193,0.03626943
201617,LA2,Market,Houses,3,SP/Alternative,Special School,District,24,4864,0.004934211,775,0.030967742
202021,LA3,Affordable,Houses,2,SP/Alternative,Special School,District,4,801,0.004993758,52,0.076923077
201920,LA3,Market,Houses,2,SP/Alternative,Special School,District,4,800,0.005,112,0.035714286
201718,LA2,Market,Houses,4+,SP/Alternative,Mainstream,District,4,791,0.00505689,100,0.04
202021,LA1,Market,Houses,3,SP/Alternative,Special School,District,9,1740,0.005172414,245,0.036734694
201718,LA1,Market,Houses,3,SP/Alternative,Special School,District,5,964,0.005186722,190,0.026315789
201819,LA2,Market,Houses,4+,SP/Alternative,Special School,District,5,948,0.005274262,157,0.031847134
201213,LA2,Market,Flats,1,Primary,Mainstream,District,1,189,0.005291005,58,0.017241379
201213,LA2,Market,Flats,1,Secondary,Mainstream,District,1,189,0.005291005,58,0.017241379
201718,LA2,Market,Houses,3,SP/Alternative,Special School,District,30,5667,0.005293806,803,0.0373599
201314,LA2,Market,Houses,2,SP/Alternative,Special School,District,4,753,0.005312085,225,0.017777778
201617,LA3,Market,Houses,4+,SP/Alternative,Mainstream,District,1,187,0.005347594,16,0.0625
201617,LA3,Market,Houses,4+,SP/Alternative,Special School,District,1,187,0.005347594,16,0.0625
201516,LA3,Market,Flats,2,Secondary,Mainstream,District,2,371,0.005390836,7,0.285714286
202122,LA3,Market,Houses,3,Post-16,Mainstream,District,24,4438,0.005407841,318,0.075471698
202122,LA3,Market,Flats,1,Secondary,Mainstream,District,2,366,0.005464481,5,0.4
201516,LA4,Market,Houses,3,SP/Alternative,Special School,District,1,181,0.005524862,14,0.071428571
202021,LA3,Market,Flats,1,Primary,Mainstream,District,2,361,0.005540166,129,0.015503876
202021,LA3,Market,Flats,1,SP/Alternative,Mainstream,District,2,361,0.005540166,129,0.015503876
202021,LA3,Market,Flats,1,Secondary,Mainstream,District,2,361,0.005540166,129,0.015503876
201617,LA1,Affordable,Houses,3,SP/Alternative,Mainstream,District,1,180,0.005555556,180,0.005555556
201718,LA2,Market,Houses,2,SP/Alternative,Special School,District,10,1779,0.005621135,339,0.029498525
201415,LA4,Affordable,Flats,2,Post-16,Mainstream,District,2,347,0.005763689,58,0.034482759
201617,LA2,Market,Houses,4+,SP/Alternative,Special School,District,4,691,0.005788712,148,0.027027027
202122,LA3,Market,Houses,3,SP/Alternative,Special School,District,26,4438,0.005858495,318,0.081761006
201112,LA3,Market,Houses,3,SP/Alternative,Special School,District,3,509,0.00589391,206,0.014563107
202122,LA3,Affordable,Houses,2,SP/Alternative,Special School,District,5,848,0.005896226,47,0.106382979
201415,LA4,Market,Flats,1,Post-16,Mainstream,District,1,169,0.00591716,66,0.015151515
201112,LA2,Affordable,Houses,3,SP/Alternative,Special School,District,1,168,0.005952381,74,0.013513514
201617,LA3,Affordable,Houses,2,SP/Alternative,Mainstream,District,3,504,0.005952381,57,0.052631579
201415,LA4,Market,Houses,3,SP/Alternative,Special School,District,1,167,0.005988024,42,0.023809524
201819,LA3,Market,Houses,4+,SP/Alternative,Special School,District,2,333,0.006006006,95,0.021052632
201718,LA2,Affordable,Flats,1,Secondary,Mainstream,District,2,331,0.006042296,33,0.060606061
201516,LA3,Affordable,Houses,3,SP/Alternative,Mainstream,District,3,495,0.006060606,495,0.006060606
201920,LA2,Affordable,Flats,2,SP/Alternative,Special School,District,5,818,0.006112469,36,0.138888889
201415,LA4,Affordable,Flats,1,Secondary,Mainstream,District,1,162,0.00617284,32,0.03125
201516,LA4,Affordable,Flats,1,Secondary,Mainstream,District,1,162,0.00617284,0,Inf
202122,LA3,Market,Houses,2,SP/Alternative,Special School,District,6,958,0.006263048,41,0.146341463
202122,LA1,Market,Houses,3,SP/Alternative,Special School,District,13,2047,0.006350757,307,0.042345277
201718,LA4,Market,Flats,1,Secondary,Mainstream,District,3,471,0.006369427,182,0.016483516
201819,LA2,Market,Houses,2,SP/Alternative,Special School,District,13,2041,0.006369427,262,0.049618321
202122,LA4,Affordable,Flats,1,SP/Alternative,Special School,District,2,313,0.006389776,0,Inf
201920,LA4,Affordable,Flats,1,SP/Alternative,Special School,District,2,312,0.006410256,312,0.006410256
201718,LA4,Affordable,Flats,2,SP/Alternative,Special School,District,3,457,0.006564551,105,0.028571429
202122,LA2,Market,Houses,4+,SP/Alternative,Special School,District,8,1201,0.006661116,57,0.140350877
201920,LA1,Market,Houses,3,SP/Alternative,Special School,District,10,1495,0.006688963,285,0.035087719
201516,LA3,Affordable,Houses,2,SP/Alternative,Special School,District,3,447,0.006711409,40,0.075
201617,LA2,Affordable,Flats,1,Post-16,Mainstream,District,2,298,0.006711409,29,0.068965517
201516,LA2,Market,Flats,1,Early Years,Mainstream,District,2,295,0.006779661,37,0.054054054
201516,LA2,Market,Flats,1,Secondary,Mainstream,District,2,295,0.006779661,37,0.054054054
202122,LA2,Affordable,Flats,1,Secondary,Mainstream,District,3,442,0.00678733,10,0.3
201516,LA1,Affordable,Houses,2,SP/Alternative,Special School,District,1,147,0.006802721,44,0.022727273
201617,LA3,Market,Flats,1,SP/Alternative,Special School,District,1,146,0.006849315,146,0.006849315
201617,LA4,Market,Flats,1,Early Years,Mainstream,District,2,289,0.006920415,90,0.022222222
201617,LA4,Market,Flats,1,Post-16,Mainstream,District,2,289,0.006920415,289,0.006920415
201112,LA3,Market,Flats,2,Early Years,Mainstream,District,2,288,0.006944444,39,0.051282051
202021,LA2,Affordable,Flats,1,Secondary,Mainstream,District,3,432,0.006944444,15,0.2
202021,LA1,Affordable,Houses,3,SP/Alternative,Mainstream,District,2,287,0.006968641,35,0.057142857
201920,LA3,Market,Flats,2,Early Years,Mainstream,District,3,429,0.006993007,0,Inf
202021,LA2,Market,Houses,4+,SP/Alternative,Mainstream,District,8,1144,0.006993007,71,0.112676056
201819,LA4,Affordable,Flats,1,Post-16,Mainstream,District,2,285,0.007017544,51,0.039215686
201617,LA2,Affordable,Houses,3,SP/Alternative,Mainstream,District,5,708,0.007062147,92,0.054347826
201920,LA2,Affordable,Flats,1,Secondary,Mainstream,District,3,417,0.007194245,42,0.071428571
201819,LA2,Market,Houses,3,SP/Alternative,Special School,District,47,6521,0.007207484,854,0.055035129
202122,LA2,Affordable,Flats,2,Post-16,Mainstream,District,6,830,0.007228916,9,0.666666667
202122,LA2,Affordable,Flats,2,SP/Alternative,Special School,District,6,830,0.007228916,9,0.666666667
201415,LA3,Affordable,Houses,2,SP/Alternative,Special School,District,3,407,0.007371007,66,0.045454545
201819,LA1,Market,Houses,4+,SP/Alternative,Mainstream,District,1,135,0.007407407,36,0.027777778
201819,LA1,Market,Houses,3,SP/Alternative,Special School,District,9,1210,0.007438017,246,0.036585366
201920,LA2,Market,Houses,4+,SP/Alternative,Special School,District,8,1073,0.007455732,125,0.064
200910,LA3,Market,Flats,2,Early Years,Mainstream,District,1,132,0.007575758,132,0.007575758
200910,LA3,Market,Flats,2,Secondary,Mainstream,District,1,132,0.007575758,97,0.010309278
201213,LA2,Market,Houses,2,SP/Alternative,Special School,District,4,528,0.007575758,172,0.023255814
201718,LA2,Market,Houses,4+,SP/Alternative,Special School,District,6,791,0.007585335,100,0.06
201920,LA4,Market,Flats,1,Post-16,Mainstream,District,6,784,0.007653061,163,0.036809816
201314,LA4,Affordable,Flats,1,Secondary,Mainstream,District,1,130,0.007692308,24,0.041666667
201920,LA3,Affordable,Flats,2,Post-16,Mainstream,District,1,130,0.007692308,0,Inf
202021,LA3,Affordable,Flats,2,SP/Alternative,Special School,District,1,130,0.007692308,130,0.007692308
202021,LA3,Affordable,Flats,2,Secondary,Mainstream,District,1,130,0.007692308,0,Inf
201112,LA2,Market,Houses,4+,SP/Alternative,Special School,District,1,129,0.007751938,85,0.011764706
201617,LA1,Market,Houses,3,SP/Alternative,Special School,District,6,774,0.007751938,181,0.033149171
202021,LA2,Market,Houses,3,SP/Alternative,Special School,District,72,9174,0.007848267,1152,0.0625
201920,LA2,Market,Houses,3,SP/Alternative,Special School,District,63,8022,0.007853403,1501,0.041972019
202021,LA2,Market,Houses,4+,SP/Alternative,Special School,District,9,1144,0.007867133,71,0.126760563
201920,LA3,Market,Houses,4+,SP/Alternative,Special School,District,3,379,0.007915567,46,0.065217391
201819,LA2,Affordable,Flats,1,Secondary,Mainstream,District,3,375,0.008,44,0.068181818
201011,LA3,Market,Flats,2,Post-16,Mainstream,District,2,249,0.008032129,117,0.017094017
202122,LA2,Market,Houses,2,SP/Alternative,Special School,District,24,2980,0.008053691,321,0.074766355
202122,LA1,Market,Houses,2,Post-16,Mainstream,District,5,618,0.008090615,89,0.056179775
202122,LA2,Market,Houses,3,SP/Alternative,Special School,District,83,10249,0.008098351,1075,0.077209302
201819,LA2,Market,Flats,1,Primary,Mainstream,District,4,493,0.00811359,62,0.064516129
201617,LA3,Affordable,Flats,2,Early Years,Mainstream,District,1,121,0.008264463,22,0.045454545
201617,LA3,Affordable,Flats,2,Primary,Mainstream,District,1,121,0.008264463,22,0.045454545
201718,LA3,Affordable,Flats,2,Primary,Mainstream,District,1,121,0.008264463,0,Inf
201314,LA3,Market,Flats,2,Secondary,Mainstream,District,3,361,0.008310249,6,0.5
201920,LA2,Market,Houses,2,SP/Alternative,Special School,District,20,2379,0.008406894,338,0.059171598
201112,LA2,Market,Houses,2,SP/Alternative,Special School,District,3,356,0.008426966,356,0.008426966
201516,LA1,Market,Houses,3,SP/Alternative,Special School,District,5,593,0.008431703,200,0.025
201213,LA3,Market,Flats,2,Early Years,Mainstream,District,3,355,0.008450704,67,0.044776119
201213,LA3,Market,Flats,2,Secondary,Mainstream,District,3,355,0.008450704,67,0.044776119
201718,LA4,Market,Flats,1,Post-16,Mainstream,District,4,471,0.008492569,182,0.021978022
201617,LA4,Affordable,Flats,2,SP/Alternative,Special School,District,3,352,0.008522727,4,0.75
201718,LA4,Affordable,Flats,1,Post-16,Mainstream,District,2,234,0.008547009,69,0.028985507
201718,LA4,Affordable,Flats,1,Secondary,Mainstream,District,2,234,0.008547009,69,0.028985507
201920,LA3,Market,Flats,1,Primary,Mainstream,District,2,232,0.00862069,2,1
202021,LA2,Market,Houses,2,SP/Alternative,Special School,District,23,2659,0.008649868,280,0.082142857
201819,LA3,Market,Flats,1,Primary,Mainstream,District,2,230,0.008695652,4,0.5
201819,LA3,Market,Flats,1,Secondary,Mainstream,District,2,230,0.008695652,4,0.5
201920,LA1,Affordable,Houses,2,SP/Alternative,Special School,District,2,230,0.008695652,20,0.1
201617,LA2,Market,Flats,1,Early Years,Mainstream,District,3,341,0.008797654,46,0.065217391
201617,LA2,Market,Flats,1,Primary,Mainstream,District,3,341,0.008797654,46,0.065217391
201213,LA2,Market,Houses,4+,SP/Alternative,Special School,District,2,227,0.008810573,98,0.020408163
201718,LA3,Market,Flats,1,Early Years,Mainstream,District,2,226,0.008849558,226,0.008849558
201314,LA1,Market,Houses,2,SP/Alternative,Special School,District,1,112,0.008928571,112,0.008928571
201718,LA4,Market,Houses,3,SP/Alternative,Special School,District,2,224,0.008928571,8,0.25
201718,LA2,Affordable,Flats,1,Post-16,Mainstream,District,3,331,0.009063444,33,0.090909091
202021,LA2,Affordable,Flats,1,Post-16,Mainstream,District,4,432,0.009259259,15,0.266666667
201718,LA2,Market,Flats,1,Post-16,Mainstream,District,4,431,0.009280742,90,0.044444444
202021,LA2,Market,Flats,1,Early Years,Mainstream,District,5,537,0.009310987,41,0.12195122
202021,LA2,Market,Flats,1,Post-16,Mainstream,District,5,537,0.009310987,41,0.12195122
201920,LA3,Market,Flats,2,Post-16,Mainstream,District,4,429,0.009324009,0,Inf
202021,LA3,Market,Flats,2,Early Years,Mainstream,District,4,429,0.009324009,0,Inf
202021,LA3,Market,Flats,2,Post-16,Mainstream,District,4,429,0.009324009,0,Inf
201415,LA2,Affordable,Flats,1,Early Years,Mainstream,District,2,213,0.009389671,213,0.009389671
202122,LA2,Market,Houses,2,Post-16,Mainstream,District,28,2980,0.009395973,321,0.087227414
201213,LA4,Affordable,Flats,1,Post-16,Mainstream,District,1,106,0.009433962,63,0.015873016
201213,LA4,Affordable,Flats,1,Secondary,Mainstream,District,1,106,0.009433962,106,0.009433962
201819,LA1,Affordable,Houses,3,SP/Alternative,Mainstream,District,2,212,0.009433962,9,0.222222222
201920,LA4,Market,Flats,2,Post-16,Mainstream,District,9,948,0.009493671,254,0.035433071
201819,LA1,Affordable,Houses,2,SP/Alternative,Special School,District,2,210,0.00952381,15,0.133333333
201819,LA2,Market,Flats,2,Post-16,Mainstream,District,10,1045,0.009569378,63,0.158730159
201314,LA2,Market,Flats,1,Primary,Mainstream,District,2,208,0.009615385,19,0.105263158
201314,LA2,Market,Flats,1,Secondary,Mainstream,District,2,208,0.009615385,19,0.105263158
201819,LA4,Market,Flats,1,Post-16,Mainstream,District,6,621,0.009661836,150,0.04
201314,LA4,Market,Flats,1,Early Years,Mainstream,District,1,103,0.009708738,10,0.1
201314,LA4,Market,Flats,1,Post-16,Mainstream,District,1,103,0.009708738,103,0.009708738
201314,LA4,Market,Flats,1,SP/Alternative,Special School,District,1,103,0.009708738,103,0.009708738
201415,LA1,Affordable,Houses,2,SP/Alternative,Special School,District,1,103,0.009708738,18,0.055555556
202122,LA3,Market,Houses,4+,SP/Alternative,Special School,District,4,411,0.00973236,7,0.571428571
201718,LA1,Affordable,Houses,3,SP/Alternative,Mainstream,District,2,203,0.009852217,23,0.086956522
202021,LA3,Market,Houses,4+,SP/Alternative,Special School,District,4,404,0.00990099,25,0.16
202122,LA4,Market,Houses,3,SP/Alternative,Special School,District,5,503,0.009940358,28,0.178571429
202122,LA3,Affordable,Houses,3,Post-16,Mainstream,District,7,700,0.01,55,0.127272727
202021,LA4,Market,Flats,1,Secondary,Mainstream,District,9,893,0.010078387,109,0.082568807
201920,LA2,Market,Flats,1,Primary,Mainstream,District,5,496,0.010080645,3,1.666666667
201314,LA3,Affordable,Flats,2,Early Years,Mainstream,District,1,99,0.01010101,99,0.01010101
201314,LA2,Affordable,Flats,1,Primary,Mainstream,District,2,198,0.01010101,198,0.01010101
201415,LA3,Affordable,Flats,2,Post-16,Mainstream,District,1,99,0.01010101,0,Inf
201516,LA3,Affordable,Flats,2,Early Years,Mainstream,District,1,99,0.01010101,99,0.01010101
201516,LA3,Affordable,Flats,2,Post-16,Mainstream,District,1,99,0.01010101,0,Inf
201718,LA1,Market,Houses,4+,SP/Alternative,Mainstream,District,1,99,0.01010101,28,0.035714286
201516,LA2,Market,Flats,1,Post-16,Mainstream,District,3,295,0.010169492,37,0.081081081
201516,LA2,Market,Flats,1,Primary,Mainstream,District,3,295,0.010169492,37,0.081081081
201718,LA1,Affordable,Houses,2,SP/Alternative,Special School,District,2,195,0.01025641,21,0.095238095
201920,LA4,Market,Houses,3,SP/Alternative,Special School,District,4,387,0.010335917,95,0.042105263
201415,LA2,Affordable,Houses,2,SP/Alternative,Special School,District,8,773,0.010349288,136,0.058823529
201112,LA3,Affordable,Flats,2,Early Years,Mainstream,District,1,96,0.010416667,96,0.010416667
201112,LA3,Market,Flats,2,Post-16,Mainstream,District,3,288,0.010416667,39,0.076923077
201112,LA3,Market,Flats,2,Secondary,Mainstream,District,3,288,0.010416667,39,0.076923077
201213,LA3,Market,Flats,1,Early Years,Mainstream,District,1,96,0.010416667,96,0.010416667
201314,LA3,Market,Flats,1,Early Years,Mainstream,District,1,96,0.010416667,0,Inf
201415,LA3,Market,Flats,1,Early Years,Mainstream,District,1,96,0.010416667,0,Inf
201415,LA3,Market,Flats,1,Secondary,Mainstream,District,1,96,0.010416667,96,0.010416667
201516,LA3,Market,Flats,1,Post-16,Mainstream,District,1,96,0.010416667,96,0.010416667
201516,LA3,Market,Flats,1,Secondary,Mainstream,District,1,96,0.010416667,0,Inf
202122,LA2,Affordable,Houses,2,Post-16,Mainstream,District,15,1437,0.010438413,97,0.154639175
201819,LA4,Affordable,Flats,1,Secondary,Mainstream,District,3,285,0.010526316,51,0.058823529
201718,LA4,Market,Flats,1,Early Years,Mainstream,District,5,471,0.010615711,182,0.027472527
201213,LA4,Market,Flats,1,Primary,Mainstream,District,1,93,0.010752688,38,0.026315789
202122,LA1,Market,Houses,4+,SP/Alternative,Special School,District,3,277,0.010830325,68,0.044117647
201112,LA2,Market,Flats,2,Post-16,Mainstream,District,4,368,0.010869565,153,0.026143791
201314,LA2,Affordable,Houses,2,SP/Alternative,Special School,District,7,637,0.010989011,230,0.030434783
201415,LA3,Market,Flats,2,Early Years,Mainstream,District,4,364,0.010989011,3,1.333333333
201314,LA3,Market,Flats,2,Early Years,Mainstream,District,4,361,0.011080332,6,0.666666667
201617,LA4,Market,Flats,2,Post-16,Mainstream,District,4,361,0.011080332,115,0.034782609
202021,LA3,Market,Flats,1,Post-16,Mainstream,District,4,361,0.011080332,129,0.031007752
201516,LA2,Affordable,Flats,1,Primary,Mainstream,District,3,269,0.011152416,56,0.053571429
201819,LA4,Market,Flats,1,Secondary,Mainstream,District,7,621,0.011272142,150,0.046666667
202021,LA2,Market,Flats,2,Post-16,Mainstream,District,13,1149,0.011314186,29,0.448275862
201920,LA4,Market,Flats,1,Secondary,Mainstream,District,9,784,0.011479592,163,0.055214724
201516,LA4,Affordable,Flats,2,SP/Alternative,Special School,District,4,348,0.011494253,1,4
201617,LA1,Affordable,Houses,2,SP/Alternative,Special School,District,2,174,0.011494253,27,0.074074074
201415,LA4,Affordable,Flats,2,SP/Alternative,Special School,District,4,347,0.011527378,58,0.068965517
201819,LA4,Market,Flats,2,Post-16,Mainstream,District,8,694,0.011527378,128,0.0625
201920,LA1,Market,Houses,4+,SP/Alternative,Mainstream,District,2,173,0.011560694,38,0.052631579
201516,LA2,Affordable,Houses,2,SP/Alternative,Special School,District,10,864,0.011574074,91,0.10989011
201011,LA3,Market,Houses,2,Early Years,Mainstream,District,1,86,0.011627907,51,0.019607843
202122,LA4,Market,Flats,3,Post-16,Mainstream,District,1,85,0.011764706,20,0.05
202122,LA4,Market,Flats,3,SP/Alternative,Special School,District,1,85,0.011764706,85,0.011764706
201920,LA4,Affordable,Flats,2,SP/Alternative,Special School,District,6,506,0.011857708,15,0.4
201617,LA3,Affordable,Houses,3,SP/Alternative,Mainstream,District,6,505,0.011881188,10,0.6
